Country Code,Country,Airport ICAO Code,Airport Name,Airport Latitude,Airport Longitude,Operation Type,Flights,Fuel LTO Cycle (kg)  ,NOx LTO Total mass (g),PM2.5 LTO Emission (g),HC LTO Total mass (g),CO LTO Total Mass (g)
TH,Thailand,VTBS,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,General Aviation,1046,1304936,25717156,91257,1326714,15050740
TN,Tunisia,DTTA,Tunis Carthage International Airport,36.851002,10.2272,Commercial Passenger,26580,23006502,328461982,1532465,27260716,260144026
TN,Tunisia,DTTA,Tunis Carthage International Airport,36.851002,10.2272,Commercial Freighter,939,887705,10853684,57729,873175,10239000
TN,Tunisia,DTTA,Tunis Carthage International Airport,36.851002,10.2272,General Aviation,528,326541,4192056,28976,344699,3823623
TR,Turkey,LTAF,Adana Şakirpaşa Airport,36.982201,35.280399,Commercial Passenger,16156,12110093,157317506,846763,9701137,125194734
TR,Turkey,LTAF,Adana Şakirpaşa Airport,36.982201,35.280399,Commercial Freighter,174,424911,6310616,43643,677885,4929198
TR,Turkey,LTAF,Adana Şakirpaşa Airport,36.982201,35.280399,General Aviation,5409,410384,4624523,26552,1103211,36743616
TR,Turkey,LTBJ,Adnan Menderes International Airport,38.2924,27.157,Commercial Passenger,29669,23137056,313346115,1327962,23474417,255574640
TR,Turkey,LTBJ,Adnan Menderes International Airport,38.2924,27.157,Commercial Freighter,38,64948,925595,3393,45808,535408
TR,Turkey,LTBJ,Adnan Menderes International Airport,38.2924,27.157,General Aviation,207,126552,1532730,7650,358292,1910637
TR,Turkey,LTAI,Antalya International Airport,36.898701,30.800501,Commercial Passenger,107666,90755189,1284778165,5742926,93469431,990894572
TR,Turkey,LTAI,Antalya International Airport,36.898701,30.800501,Commercial Freighter,133,316149,6264227,15530,214694,2148514
TR,Turkey,LTAI,Antalya International Airport,36.898701,30.800501,General Aviation,2341,1483340,22303568,112184,1855557,23680339
TR,Turkey,LTAC,Esenboğa International Airport,40.128101,32.995098,Commercial Passenger,31373,23693815,289842227,1535890,26605147,272509500
TR,Turkey,LTAC,Esenboğa International Airport,40.128101,32.995098,Commercial Freighter,48,107904,1404672,22042,488114,2163888
TR,Turkey,LTAC,Esenboğa International Airport,40.128101,32.995098,General Aviation,720,317124,3552437,19107,470551,5937170
TR,Turkey,LTFJ,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,Commercial Passenger,113199,83818442,1235676029,4146833,51992524,837572371
TR,Turkey,LTFJ,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,Commercial Freighter,640,854794,12146112,62910,1012790,7999969
TR,Turkey,LTFJ,Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,General Aviation,1237,879550,12307046,56090,681824,10289893
TR,Turkey,LTFM,İstanbul Airport,41.261297,28.741951,Commercial Passenger,235897,277248405,4589277546,24421148,258586374,2665477984
TR,Turkey,LTFM,İstanbul Airport,41.261297,28.741951,Commercial Freighter,11578,23484670,409268799,1168515,22822906,229375975
TR,Turkey,LTFM,İstanbul Airport,41.261297,28.741951,General Aviation,4324,5105510,86226278,410246,5941877,52316321
AE,United Arab Emirates (the),OMAA,Abu Dhabi International Airport,24.443764,54.651718,Commercial Passenger,61224,74278130,1338451862,5107524,42151930,585566194
AE,United Arab Emirates (the),OMAA,Abu Dhabi International Airport,24.443764,54.651718,Commercial Freighter,2677,6409967,127475065,522246,10527204,84617935
AE,United Arab Emirates (the),OMAA,Abu Dhabi International Airport,24.443764,54.651718,General Aviation,911,857939,15867205,72390,432266,10005503
AE,United Arab Emirates (the),OMDB,Dubai International Airport,25.2527999878,55.3643989563,Commercial Passenger,201878,371653391,7358797898,17180203,419458874,4244743517
AE,United Arab Emirates (the),OMDB,Dubai International Airport,25.2527999878,55.3643989563,Commercial Freighter,4136,9891409,181324816,389242,7283558,94690268
AE,United Arab Emirates (the),OMDB,Dubai International Airport,25.2527999878,55.3643989563,General Aviation,4959,7790420,158216302,414154,9021921,107172655
AE,United Arab Emirates (the),OMSJ,Sharjah International Airport,25.3286,55.5172,Commercial Passenger,47692,42425282,676018867,2616913,48276319,472491940
AE,United Arab Emirates (the),OMSJ,Sharjah International Airport,25.3286,55.5172,Commercial Freighter,2352,5596278,80402348,349389,6417254,53038889
AE,United Arab Emirates (the),OMSJ,Sharjah International Airport,25.3286,55.5172,General Aviation,588,444339,7351151,29984,515123,5729757
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPD,Aberdeen Dyce Airport,57.2019,-2.19778,Commercial Passenger,14216,5896374,64776153,898448,8315366,86325485
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPD,Aberdeen Dyce Airport,57.2019,-2.19778,Commercial Freighter,875,509085,5317799,54917,527256,6499371
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPD,Aberdeen Dyce Airport,57.2019,-2.19778,General Aviation,10679,1372028,4452155,763680,1607268,113979447
GB,United Kingdom of Great Britain and Northern Ireland (the),EGAA,Belfast International Airport,54.6575012207,-6.2158298492399995,Commercial Passenger,23191,16747623,210726093,994394,24229736,217103782
GB,United Kingdom of Great Britain and Northern Ireland (the),EGAA,Belfast International Airport,54.6575012207,-6.2158298492399995,Commercial Freighter,2173,1882108,24576267,152598,2866944,21016280
GB,United Kingdom of Great Britain and Northern Ireland (the),EGAA,Belfast International Airport,54.6575012207,-6.2158298492399995,General Aviation,1036,61655,430232,23196,230150,8571725
GB,United Kingdom of Great Britain and Northern Ireland (the),EGBB,Birmingham International Airport,52.453899,-1.74803,Commercial Passenger,40816,30574954,407019113,2026239,36659593,350531213
GB,United Kingdom of Great Britain and Northern Ireland (the),EGBB,Birmingham International Airport,52.453899,-1.74803,Commercial Freighter,1190,575063,7440540,94784,1313898,7618826
GB,United Kingdom of Great Britain and Northern Ireland (the),EGBB,Birmingham International Airport,52.453899,-1.74803,General Aviation,1328,255731,2843300,45529,749370,9470007
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGD,Bristol Airport,51.382702,-2.71909,Commercial Passenger,35028,25370812,348500549,1548057,29829265,300500956
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGD,Bristol Airport,51.382702,-2.71909,Commercial Freighter,2,932,8077,118,1014,16266
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGD,Bristol Airport,51.382702,-2.71909,General Aviation,1671,159879,1741665,30371,366626,12475675
GB,United Kingdom of Great Britain and Northern Ireland (the),EGNX,East Midlands Airport,52.8311,-1.32806,Commercial Passenger,14975,9068042,102645115,658745,13041499,112930006
GB,United Kingdom of Great Britain and Northern Ireland (the),EGNX,East Midlands Airport,52.8311,-1.32806,Commercial Freighter,14004,17244152,249425693,1247502,21160751,180047819
GB,United Kingdom of Great Britain and Northern Ireland (the),EGNX,East Midlands Airport,52.8311,-1.32806,General Aviation,2931,369298,3216145,81465,872373,23124641
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPH,Edinburgh Airport,55.950145,-3.372288,Commercial Passenger,52317,38518231,507658349,2654548,44812513,445713037
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPH,Edinburgh Airport,55.950145,-3.372288,Commercial Freighter,2504,2019595,24299321,150978,2757104,22812740
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPH,Edinburgh Airport,55.950145,-3.372288,General Aviation,1986,575049,5914375,98062,674432,11721433
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPF,Glasgow International Airport,55.871899,-4.43306,Commercial Passenger,30682,19933362,250940804,1564562,24895454,257867138
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPF,Glasgow International Airport,55.871899,-4.43306,Commercial Freighter,7,1315,11599,611,0,15834
GB,United Kingdom of Great Britain and Northern Ireland (the),EGPF,Glasgow International Airport,55.871899,-4.43306,General Aviation,4236,522579,3797880,111997,1095200,34393824
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGP,Liverpool John Lennon Airport,53.333599,-2.84972,Commercial Passenger,16443,11326133,140673873,776773,16936158,145806648
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGP,Liverpool John Lennon Airport,53.333599,-2.84972,Commercial Freighter,73,14774,138014,6307,48467,442551
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGP,Liverpool John Lennon Airport,53.333599,-2.84972,General Aviation,5635,104599,690258,17779,1231114,46807379
GB,United Kingdom of Great Britain and Northern Ireland (the),EGLC,London City Airport,51.505299,0.055278,Commercial Passenger,24570,14531324,142693836,841402,27340182,266751366
GB,United Kingdom of Great Britain and Northern Ireland (the),EGLC,London City Airport,51.505299,0.055278,Commercial Freighter,1,1668,24268,109,6082,27862
GB,United Kingdom of Great Britain and Northern Ireland (the),EGLC,London City Airport,51.505299,0.055278,General Aviation,1117,209164,1514280,79346,224821,12073703
GB,United Kingdom of Great Britain and Northern Ireland (the),EGKK,London Gatwick Airport,51.148771,-0.192089,Commercial Passenger,128566,116407574,1748672700,7242800,125264365,1281798338
GB,United Kingdom of Great Britain and Northern Ireland (the),EGKK,London Gatwick Airport,51.148771,-0.192089,Commercial Freighter,5,4299,59196,485,1836,32772
GB,United Kingdom of Great Britain and Northern Ireland (the),EGKK,London Gatwick Airport,51.148771,-0.192089,General Aviation,789,740792,12450131,44450,595362,8714257
GB,United Kingdom of Great Britain and Northern Ireland (the),EGLL,London Heathrow Airport,51.4706,-0.461941,Commercial Passenger,226874,320240172,5947533368,19923160,206543812,2777242455
GB,United Kingdom of Great Britain and Northern Ireland (the),EGLL,London Heathrow Airport,51.4706,-0.461941,Commercial Freighter,2151,4758022,80826200,232707,3465997,43195705
GB,United Kingdom of Great Britain and Northern Ireland (the),EGLL,London Heathrow Airport,51.4706,-0.461941,General Aviation,3097,5191714,103516390,287169,2972778,42771472
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGW,London Luton Airport,51.874699,-0.368333,Commercial Passenger,50514,39829638,540397450,2539503,38325832,443169222
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGW,London Luton Airport,51.874699,-0.368333,Commercial Freighter,980,1553746,21185260,146204,692606,13097990
GB,United Kingdom of Great Britain and Northern Ireland (the),EGGW,London Luton Airport,51.874699,-0.368333,General Aviation,1219,134403,1390250,23888,274591,10106315
GB,United Kingdom of Great Britain and Northern Ireland (the),EGSS,London Stansted Airport,51.884998,0.235,Commercial Passenger,86994,63737158,793757477,3363571,79197727,742123962
GB,United Kingdom of Great Britain and Northern Ireland (the),EGSS,London Stansted Airport,51.884998,0.235,Commercial Freighter,5366,9264835,160418897,432297,7542815,89411262
GB,United Kingdom of Great Britain and Northern Ireland (the),EGSS,London Stansted Airport,51.884998,0.235,General Aviation,808,275288,3043746,27017,404623,6962560
GB,United Kingdom of Great Britain and Northern Ireland (the),EGCC,Manchester Airport,53.349375,-2.279521,Commercial Passenger,87786,79149223,1142353351,5168115,78648826,843242296
GB,United Kingdom of Great Britain and Northern Ireland (the),EGCC,Manchester Airport,53.349375,-2.279521,Commercial Freighter,27,19843,338693,2627,13820,386037
GB,United Kingdom of Great Britain and Northern Ireland (the),EGCC,Manchester Airport,53.349375,-2.279521,General Aviation,1153,694852,10274838,49218,630239,10711620
GB,United Kingdom of Great Britain and Northern Ireland (the),EGNT,Newcastle Airport,55.037958,-1.689577,Commercial Passenger,17841,12708529,163564397,801887,17154033,161379198
GB,United Kingdom of Great Britain and Northern Ireland (the),EGNT,Newcastle Airport,55.037958,-1.689577,Commercial Freighter,256,201798,2441288,15353,236396,2150046
GB,United Kingdom of Great Britain and Northern Ireland (the),EGNT,Newcastle Airport,55.037958,-1.689577,General Aviation,2531,258424,2184732,40027,699704,19185181
US,United States of America (the),KADS,Addison Airport,32.9686012268,-96.8364028931,Commercial Passenger,3738,298843,1543595,231908,3933715,18147998
US,United States of America (the),KADS,Addison Airport,32.9686012268,-96.8364028931,Commercial Freighter,2,1864,10960,1281,97452,92368
US,United States of America (the),KADS,Addison Airport,32.9686012268,-96.8364028931,General Aviation,43797,398016,1238134,54393,8012719,342633355
US,United States of America (the),KALB,Albany International Airport,42.74829864501953,-73.80169677734375,Commercial Passenger,17011,9749697,122048493,673073,11447304,115984982
US,United States of America (the),KALB,Albany International Airport,42.74829864501953,-73.80169677734375,Commercial Freighter,866,1134020,14618341,118959,405778,9957115
US,United States of America (the),KALB,Albany International Airport,42.74829864501953,-73.80169677734375,General Aviation,5186,136105,1058042,18549,1141960,43409846
US,United States of America (the),KABQ,Albuquerque International Sunport,35.039976,-106.608925,Commercial Passenger,36336,18638817,221132935,2079425,25492067,242750705
US,United States of America (the),KABQ,Albuquerque International Sunport,35.039976,-106.608925,Commercial Freighter,2044,2824178,38869210,202987,2697013,24239281
US,United States of America (the),KABQ,Albuquerque International Sunport,35.039976,-106.608925,General Aviation,11596,374510,1216139,194711,2554570,116189680
US,United States of America (the),KAWO,Arlington Municipal Airport,48.161448,-122.158442,Commercial Passenger,106,8608,32473,6374,169086,725004
US,United States of America (the),KGKY,Arlington Municipal Airport,32.66389846801758,-97.09429931640624,Commercial Passenger,846,70955,423421,57226,1054322,4027848
US,United States of America (the),KGKY,Arlington Municipal Airport,32.66389846801758,-97.09429931640624,Commercial Freighter,76,25400,200696,10766,457390,894038
US,United States of America (the),KAWO,Arlington Municipal Airport,48.161448,-122.158442,General Aviation,11291,100726,290894,16255,2039848,85491006
US,United States of America (the),KGKY,Arlington Municipal Airport,32.66389846801758,-97.09429931640624,General Aviation,25394,235567,670207,35541,4682381,204899124
US,United States of America (the),KAVL,Asheville Regional Airport,35.436199,-82.541801,Commercial Passenger,14886,8442125,103419949,682649,9893832,101894596
US,United States of America (the),KAVL,Asheville Regional Airport,35.436199,-82.541801,General Aviation,11635,148873,737737,15476,2255975,96361706
US,United States of America (the),KAUO,Auburn University Regional Airport,32.615101,-85.433998,Commercial Passenger,1285,106416,543779,97084,1083720,5128594
US,United States of America (the),KAUO,Auburn University Regional Airport,32.615101,-85.433998,Commercial Freighter,1,154,1049,87,0,3452
US,United States of America (the),KAUO,Auburn University Regional Airport,32.615101,-85.433998,General Aviation,21138,180593,549474,18629,3912884,170369668
US,United States of America (the),KAUS,Austin Bergstrom International Airport,30.197535,-97.662015,Commercial Passenger,105375,75091194,978939794,5305764,76580922,804763165
US,United States of America (the),KAUS,Austin Bergstrom International Airport,30.197535,-97.662015,Commercial Freighter,2751,3571974,48481361,254402,4026750,30948276
US,United States of America (the),KAUS,Austin Bergstrom International Airport,30.197535,-97.662015,General Aviation,9309,537227,5290334,104219,2016633,77779550
US,United States of America (the),KBWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,Commercial Passenger,107591,81062113,1070853408,5292933,82904743,862296907
US,United States of America (the),KBWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,Commercial Freighter,4859,7055969,99321221,455456,9098996,63672106
US,United States of America (the),KBWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,General Aviation,2242,404630,4848166,39831,706051,22362821
US,United States of America (the),KLIT,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,Commercial Passenger,16735,8308972,89302434,665648,8635299,103478334
US,United States of America (the),KLIT,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,Commercial Freighter,586,833712,11516029,71005,491021,7359729
US,United States of America (the),KLIT,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,General Aviation,3925,82597,445690,15054,962650,36028611
US,United States of America (the),KBIL,Billings Logan International Airport,45.807701,-108.542999,Commercial Passenger,12816,3429352,34360332,779996,15171651,73911836
US,United States of America (the),KBIL,Billings Logan International Airport,45.807701,-108.542999,Commercial Freighter,2547,2735311,37523959,250816,1497543,28628572
US,United States of America (the),KBIL,Billings Logan International Airport,45.807701,-108.542999,General Aviation,17863,355397,892995,86943,7206627,269631724
US,United States of America (the),KBHM,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,Commercial Passenger,22063,11206466,120033512,814217,11772429,138284310
US,United States of America (the),KBHM,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,Commercial Freighter,855,1177384,15818865,90788,684614,9673356
US,United States of America (the),KBHM,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,General Aviation,7477,147220,820794,15740,1830666,74598671
US,United States of America (the),KLEX,Blue Grass Airport,38.036499,-84.605904,Commercial Passenger,11090,5377737,56749333,463867,5632801,65915682
US,United States of America (the),KLEX,Blue Grass Airport,38.036499,-84.605904,Commercial Freighter,42,18631,147453,5133,112893,375888
US,United States of America (the),KLEX,Blue Grass Airport,38.036499,-84.605904,General Aviation,13688,159075,575728,22029,2740688,113402141
US,United States of America (the),KBUR,Bob Hope Airport,34.197703,-118.356378,Commercial Passenger,40010,25734381,292311169,2059130,29546398,312823459
US,United States of America (the),KBUR,Bob Hope Airport,34.197703,-118.356378,Commercial Freighter,1031,1350524,19371403,103477,847495,12863435
US,United States of America (the),KBUR,Bob Hope Airport,34.197703,-118.356378,General Aviation,2810,161525,1144247,44700,608380,24078501
US,United States of America (the),KBFI,Boeing Field King County International Airport,47.529999,-122.302002,Commercial Passenger,10108,1765390,21846573,485883,9055234,47649019
US,United States of America (the),KBFI,Boeing Field King County International Airport,47.529999,-122.302002,Commercial Freighter,1899,3329080,46221409,189850,2042282,26228293
US,United States of America (the),KBFI,Boeing Field King County International Airport,47.529999,-122.302002,General Aviation,26077,604550,1944158,187885,4820122,205452382
US,United States of America (the),KBOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,Commercial Passenger,32438,16501292,185206851,1299595,19492378,195455720
US,United States of America (the),KBOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,Commercial Freighter,2087,2761638,37022741,245498,1323420,23304349
US,United States of America (the),KBOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,General Aviation,11349,210250,798599,46707,2338243,97820190
US,United States of America (the),KLOU,Bowman Field,38.2280006409,-85.6636962891,Commercial Passenger,754,48505,201321,45173,1036633,3819721
US,United States of America (the),KLOU,Bowman Field,38.2280006409,-85.6636962891,Commercial Freighter,2,5010,69084,256,3216,39192
US,United States of America (the),KLOU,Bowman Field,38.2280006409,-85.6636962891,General Aviation,22726,192223,605219,18949,4152134,177738074
US,United States of America (the),KBZN,Bozeman Yellowstone International Airport,45.7775,-111.153,Commercial Passenger,11276,7046534,88365880,606781,10435094,85564031
US,United States of America (the),KBZN,Bozeman Yellowstone International Airport,45.7775,-111.153,Commercial Freighter,211,31942,219357,18431,2124,770913
US,United States of America (the),KBZN,Bozeman Yellowstone International Airport,45.7775,-111.153,General Aviation,12553,180241,1043226,32568,2477032,91379606
US,United States of America (the),KBDL,Bradley International Airport,41.93851,-72.688066,Commercial Passenger,27396,19187156,244877588,1235087,16830105,209202199
US,United States of America (the),KBDL,Bradley International Airport,41.93851,-72.688066,Commercial Freighter,4030,5572002,75637855,396437,5903641,48202721
US,United States of America (the),KBDL,Bradley International Airport,41.93851,-72.688066,General Aviation,3119,224921,1780273,40135,663075,24347705
US,United States of America (the),KBUF,Buffalo Niagara International Airport,42.940498,-78.732201,Commercial Passenger,24467,15399429,187024345,986133,15184077,179461292
US,United States of America (the),KBUF,Buffalo Niagara International Airport,42.940498,-78.732201,Commercial Freighter,1490,1855941,25215830,172337,965083,16397752
US,United States of America (the),KBUF,Buffalo Niagara International Airport,42.940498,-78.732201,General Aviation,3683,154110,1008425,30003,695267,31514631
US,United States of America (the),KBTV,Burlington International Airport,44.471901,-73.153297,Commercial Passenger,10711,5110923,52648437,436556,4849431,60130530
US,United States of America (the),KBTV,Burlington International Airport,44.471901,-73.153297,Commercial Freighter,1041,398532,4507794,106009,204485,3928711
US,United States of America (the),KBTV,Burlington International Airport,44.471901,-73.153297,General Aviation,14353,157209,703282,23902,2592064,107814315
US,United States of America (the),KCMA,Camarillo International Airport,34.213699,-119.094002,Commercial Passenger,2812,187390,825709,160277,4571062,15477789
US,United States of America (the),KCMA,Camarillo International Airport,34.213699,-119.094002,Commercial Freighter,2,242,145,175,154,25519
US,United States of America (the),KCMA,Camarillo International Airport,34.213699,-119.094002,General Aviation,30059,324374,835365,73074,5630240,237084820
US,United States of America (the),KCGZ,Casa Grande Municipal Airport,32.954899,-111.766998,Commercial Passenger,2375,283591,287303,201068,402179,28602245
US,United States of America (the),KCGZ,Casa Grande Municipal Airport,32.954899,-111.766998,General Aviation,21248,245974,592841,52880,3749065,165405816
US,United States of America (the),KAPA,Centennial Airport,39.57009888,-104.848999,Commercial Passenger,9758,795843,4533478,634311,10671794,43475998
US,United States of America (the),KAPA,Centennial Airport,39.57009888,-104.848999,Commercial Freighter,6,826,3363,524,231,48635
US,United States of America (the),KAPA,Centennial Airport,39.57009888,-104.848999,General Aviation,60090,531127,1661424,69953,11251151,468476278
US,United States of America (the),KCHD,Chandler Municipal Airport,33.2691,-111.810997,Commercial Passenger,1077,70928,274916,73721,949690,4115959
US,United States of America (the),KCHD,Chandler Municipal Airport,33.2691,-111.810997,Commercial Freighter,1,154,1049,87,0,3452
US,United States of America (the),KCHD,Chandler Municipal Airport,33.2691,-111.810997,General Aviation,41745,340661,1052365,40727,7437905,313287948
US,United States of America (the),KCHS,Charleston International Airport,32.898602,-80.040497,Commercial Passenger,34417,21334383,257222717,1678081,26066010,261657229
US,United States of America (the),KCHS,Charleston International Airport,32.898602,-80.040497,Commercial Freighter,875,969606,12744079,108439,824528,9206634
US,United States of America (the),KCHS,Charleston International Airport,32.898602,-80.040497,General Aviation,9214,228556,1877949,41081,2031681,75689463
US,United States of America (the),KPGD,Charlotte County Airport,26.9202,-81.990501,Commercial Passenger,6782,5843627,94164004,412096,8437676,70022846
US,United States of America (the),KPGD,Charlotte County Airport,26.9202,-81.990501,Commercial Freighter,1,158,1137,87,0,3152
US,United States of America (the),KPGD,Charlotte County Airport,26.9202,-81.990501,General Aviation,15874,186640,981080,24714,2998775,125119263
US,United States of America (the),KCLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,Commercial Passenger,248756,177859527,2363812011,16364169,136562418,1671241412
US,United States of America (the),KCLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,Commercial Freighter,2300,3572999,47971206,248046,3902428,30865538
US,United States of America (the),KCLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,General Aviation,3032,1145212,15699649,135444,1133283,28781820
US,United States of America (the),KCHA,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,Commercial Passenger,9357,3862389,37761474,317546,4247249,51564815
US,United States of America (the),KCHA,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,Commercial Freighter,382,405819,4859244,48775,465615,4124880
US,United States of America (the),KCHA,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,General Aviation,11445,129974,468635,17678,2167949,93881022
US,United States of America (the),KPWK,Chicago Executive Airport,42.114222,-87.901494,Commercial Passenger,3058,302007,2066631,176566,4188024,15428300
US,United States of America (the),KPWK,Chicago Executive Airport,42.114222,-87.901494,Commercial Freighter,2,4855,91622,197,3880,46586
US,United States of America (the),KPWK,Chicago Executive Airport,42.114222,-87.901494,General Aviation,18609,174663,645934,22463,3518220,144750925
US,United States of America (the),KMDW,Chicago Midway International Airport,41.785999,-87.752403,Commercial Passenger,91409,66132654,861988470,3903408,67050077,708102123
US,United States of America (the),KMDW,Chicago Midway International Airport,41.785999,-87.752403,Commercial Freighter,3,8248,166728,274,6380,77704
US,United States of America (the),KMDW,Chicago Midway International Airport,41.785999,-87.752403,General Aviation,3042,337953,3979744,29962,836886,26428456
US,United States of America (the),KORD,Chicago O'Hare International Airport,41.9786,-87.9048,Commercial Passenger,342854,250283489,3262836700,17372214,218673263,2707602660
US,United States of America (the),KORD,Chicago O'Hare International Airport,41.9786,-87.9048,Commercial Freighter,15926,39450373,676241023,1639417,31810129,359405103
US,United States of America (the),KORD,Chicago O'Hare International Airport,41.9786,-87.9048,General Aviation,3385,1787738,25831737,124281,2411528,56058894
US,United States of America (the),KCNO,Chino Airport,33.97470093,-117.637001,Commercial Passenger,957,74579,378840,69686,1352005,4296621
US,United States of America (the),KCNO,Chino Airport,33.97470093,-117.637001,Commercial Freighter,41,37192,360040,7928,336946,643775
US,United States of America (the),KCNO,Chino Airport,33.97470093,-117.637001,General Aviation,23772,221732,681062,31650,4651495,192415646
US,United States of America (the),KLUK,Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,Commercial Passenger,2690,297404,1917953,150181,3918817,16002264
US,United States of America (the),KLUK,Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,Commercial Freighter,8,10252,128737,1155,53932,123534
US,United States of America (the),KLUK,Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,General Aviation,27409,245024,732068,36041,5030222,213137772
US,United States of America (the),KCVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,Commercial Passenger,45715,29219276,338769560,1531363,23480850,316244331
US,United States of America (the),KCVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,Commercial Freighter,34924,56749932,867446724,3166957,87339787,573252394
US,United States of America (the),KCVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,General Aviation,1813,164772,1721674,10547,435560,15086518
US,United States of America (the),KCOS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,Commercial Passenger,17031,8701973,95748836,811401,11631403,109307154
US,United States of America (the),KCOS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,Commercial Freighter,534,682282,8713920,70459,316514,6210189
US,United States of America (the),KCOS,City of Colorado Springs Municipal Airport,38.805801,-104.700996,General Aviation,23016,290538,1040230,52217,4471696,181444825
US,United States of America (the),KMBT,City of Murfreesboro Airport,35.877499,-86.377502,Commercial Passenger,307,25297,136134,20583,289071,1483582
US,United States of America (the),KMBT,City of Murfreesboro Airport,35.877499,-86.377502,General Aviation,27631,242213,720838,25391,5225500,223474379
US,United States of America (the),KCLE,Cleveland Hopkins International Airport,41.411701,-81.8498,Commercial Passenger,45824,30451153,369989876,1736933,22902101,322977177
US,United States of America (the),KCLE,Cleveland Hopkins International Airport,41.411701,-81.8498,Commercial Freighter,1534,2231651,29065349,177258,2751127,20324333
US,United States of America (the),KCLE,Cleveland Hopkins International Airport,41.411701,-81.8498,General Aviation,1037,152757,1707502,11332,297561,8157127
US,United States of America (the),KRYY,Cobb County International Airport-McCollum Field,34.01316,-84.59721,Commercial Passenger,2013,171215,760714,138113,2225151,11146727
US,United States of America (the),KRYY,Cobb County International Airport-McCollum Field,34.01316,-84.59721,Commercial Freighter,26,10049,62957,3426,207319,335860
US,United States of America (the),KRYY,Cobb County International Airport-McCollum Field,34.01316,-84.59721,General Aviation,22130,202016,653389,27907,4076595,170660286
US,United States of America (the),KCAE,Columbia Metropolitan Airport,33.938801,-81.119499,Commercial Passenger,13572,5073454,49208925,526862,10481693,83686927
US,United States of America (the),KCAE,Columbia Metropolitan Airport,33.938801,-81.119499,Commercial Freighter,1800,2485311,35042071,188945,1804673,20671696
US,United States of America (the),KCAE,Columbia Metropolitan Airport,33.938801,-81.119499,General Aviation,5956,87440,448917,17750,1307520,51586789
US,United States of America (the),KJQF,Concord-Padgett Regional Airport,35.387798,-80.709099,Commercial Passenger,3193,1034954,13536465,164771,3772129,21576958
US,United States of America (the),KJQF,Concord-Padgett Regional Airport,35.387798,-80.709099,General Aviation,23367,283099,708780,66902,4519051,202857528
US,United States of America (the),KCXO,Conroe-North Houston Regional Airport,30.351801,-95.414497,Commercial Passenger,1458,141302,852288,94825,1995391,8180678
US,United States of America (the),KCXO,Conroe-North Houston Regional Airport,30.351801,-95.414497,Commercial Freighter,1,154,1049,87,0,3452
US,United States of America (the),KCXO,Conroe-North Houston Regional Airport,30.351801,-95.414497,General Aviation,28399,251719,771535,34029,5330306,224726483
